category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
il15_systemic_route_pk	Rebhun RB, York D, Cruz SM, Judge SJ, Razmara AM, Farley LE, Brady RV, Johnson EG, Burton JH, Willcox J, Wittenburg LA, Woolard K, Dunai C, Stewart SL, Sparger EE, Withers SS, Gingrich AA, Skorupski KA, Al-Nadaf S, LeJeune AT, Culp WT, Murphy WJ, Kent MS, Canter RJ.	Inhaled recombinant human IL-15 in dogs with naturally occurring pulmonary metastases from osteosarcoma or melanoma: a phase 1 study of clinical activity and correlates of response	Journal for immunotherapy of cancer	2022	35680383	10.1136/jitc-2022-004493	PMC9174838	https://pmc.ncbi.nlm.nih.gov/articles/PMC9174838/	fulltext/rebhun_2022_pmid35680383.xml	clinical;il15_agonist;pharmacokinetics;preclinical;quantitative;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Conlon K, Watson DC, Waldmann TA, Valentin A, Bergamaschi C, Felber BK, Peer CJ, Figg WD, Potter EL, Roederer M, McNeel DG, Thompson JA, Gupta S, Leidner R, Wang-Gillam A, Parikh NS, Long D, Kurtulus S, Ho Lee L, Chowdhury NR, Bender F, Pavlakis GN.	Phase I study of single agent NIZ985, a recombinant heterodimeric IL-15 agonist, in adult patients with metastatic or unresectable solid tumors	Journal for immunotherapy of cancer	2021	34799399	10.1136/jitc-2021-003388	PMC8606766	https://pmc.ncbi.nlm.nih.gov/articles/PMC8606766/	fulltext/conlon_2021_pmid34799399.xml	clinical;il15_agonist;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Dubois SP, Miljkovic MD, Fleisher TA, Pittaluga S, Hsu-Albert J, Bryant BR, Petrus MN, Perera LP, Müller JR, Shih JH, Waldmann TA, Conlon KC.	Short-course IL-15 given as a continuous infusion led to a massive expansion of effective NK cells: implications for combination therapy with antitumor antibodies	Journal for immunotherapy of cancer	2021	33883258	10.1136/jitc-2020-002193	PMC8061813	https://pmc.ncbi.nlm.nih.gov/articles/PMC8061813/	fulltext/dubois_2021_pmid33883258.xml	clinical;il15_agonist;quantitative;route_comparison;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Hsu FT, Liu YC, Tsai CL, Yueh PF, Chang CH, Lan KL.	Preclinical Evaluation of Recombinant Human IL15 Protein Fused with Albumin Binding Domain on Anti-PD-L1 Immunotherapy Efficiency and Anti-Tumor Immunity in Colon Cancer and Melanoma	Cancers	2021	33918641	10.3390/cancers13081789	PMC8070266	https://pmc.ncbi.nlm.nih.gov/articles/PMC8070266/	fulltext/hsu_2021_pmid33918641.xml	clinical;il15_agonist;pharmacokinetics;preclinical	fulltext_xml
il15_systemic_route_pk	Xue D, Hsu E, Fu YX, Peng H.	Next-generation cytokines for cancer immunotherapy	Antibody therapeutics	2021	34263141	10.1093/abt/tbab014	PMC8271143	https://pmc.ncbi.nlm.nih.gov/articles/PMC8271143/	fulltext/xue_2021_pmid34263141.xml	il15_agonist;pharmacokinetics;preclinical;review	fulltext_xml
il15_systemic_route_pk	Hangasky JA, Waldmann TA, Santi DV.	Interleukin 15 Pharmacokinetics and Consumption by a Dynamic Cytokine Sink	Frontiers in immunology	2020	32903632	10.3389/fimmu.2020.01813	PMC7438588	https://pmc.ncbi.nlm.nih.gov/articles/PMC7438588/	fulltext/hangasky_2020_pmid32903632.xml	bladder_cancer;il15_agonist;pharmacokinetics;review;route_comparison;route_pk	fulltext_xml
il15_systemic_route_pk	Conlon KC, Potter EL, Pittaluga S, Lee CR, Miljkovic MD, Fleisher TA, Dubois S, Bryant BR, Petrus M, Perera LP, Hsu J, Figg WD, Peer CJ, Shih JH, Yovandich JL, Creekmore SP, Roederer M, Waldmann TA.	IL15 by Continuous Intravenous Infusion to Adult Patients with Solid Tumors in a Phase I Trial Induced Dramatic NK-Cell Subset Expansion	Clinical cancer research : an official journal of the American Association for Cancer Research	2019	31142503	10.1158/1078-0432.ccr-18-3468	PMC6697593	https://pmc.ncbi.nlm.nih.gov/articles/PMC6697593/	fulltext/conlon_2019_pmid31142503.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Cooley S, He F, Bachanova V, Vercellotti GM, DeFor TE, Curtsinger JM, Robertson P, Grzywacz B, Conlon KC, Waldmann TA, McKenna DH, Blazar BR, Weisdorf DJ, Miller JS.	First-in-human trial of rhIL-15 and haploidentical natural killer cell therapy for advanced acute myeloid leukemia	Blood advances	2019	31266741	10.1182/bloodadvances.2018028332	PMC6616260	https://pmc.ncbi.nlm.nih.gov/articles/PMC6616260/	fulltext/cooley_2019_pmid31266741.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Zhao M, Luo M, Xie Y, Jiang H, Cagliero C, Li N, Ye H, Wu M, Hao S, Sun T, Yang H, Zhang M, Lin T, Lu H, Zhu J.	Development of a recombinant human IL-15·sIL-15Rα/Fc superagonist with improved half-life and its antitumor activity alone or in combination with PD-1 blockade in mouse model	Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie	2019	30798123	10.1016/j.biopha.2019.108677		https://doi.org/10.1016/j.biopha.2019.108677		il15_agonist;pharmacokinetics;preclinical;quantitative	metadata_only
il15_systemic_route_pk	Bergamaschi C, Watson DC, Valentin A, Bear J, Peer CJ, Figg WD, Felber BK, Pavlakis GN.	Optimized administration of hetIL-15 expands lymphocytes and minimizes toxicity in rhesus macaques	Cytokine	2018	29402721	10.1016/j.cyto.2018.01.011	PMC6657354	https://pmc.ncbi.nlm.nih.gov/articles/PMC6657354/	fulltext/bergamaschi_2018_pmid29402721.xml	il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Miller JS, Morishima C, McNeel DG, Patel MR, Kohrt HEK, Thompson JA, Sondel PM, Wakelee HA, Disis ML, Kaiser JC, Cheever MA, Streicher H, Creekmore SP, Waldmann TA, Conlon KC.	A First-in-Human Phase I Study of Subcutaneous Outpatient Recombinant Human IL15 (rhIL15) in Adults with Advanced Solid Tumors	Clinical cancer research : an official journal of the American Association for Cancer Research	2018	29203590	10.1158/1078-0432.ccr-17-2451	PMC6741437	https://pmc.ncbi.nlm.nih.gov/articles/PMC6741437/	fulltext/miller_2018_pmid29203590.xml	clinical;il15_agonist;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Conlon KC, Lugli E, Welles HC, Rosenberg SA, Fojo AT, Morris JC, Fleisher TA, Dubois SP, Perera LP, Stewart DM, Goldman CK, Bryant BR, Decker JM, Chen J, Worthy TA, Figg WD, Peer CJ, Sneller MC, Lane HC, Yovandich JL, Creekmore SP, Roederer M, Waldmann TA.	Redistribution, hyperproliferation, activation of natural killer cells and CD8 T cells, and cytokine production during first-in-human clinical trial of recombinant human interleukin-15 in patients with cancer	Journal of clinical oncology : official journal of the American Society of Clinical Oncology	2015	25403209	10.1200/jco.2014.57.3329	PMC4268254	https://pmc.ncbi.nlm.nih.gov/articles/PMC4268254/	fulltext/conlon_2015_pmid25403209.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Waldmann TA.	Interleukin-15 in the treatment of cancer	Expert review of clinical immunology	2014	25359408	10.1586/1744666x.2014.973856	PMC7701979	https://pmc.ncbi.nlm.nih.gov/articles/PMC7701979/	fulltext/waldmann_2014_pmid25359408.xml	barrier_penetration;clinical;il15_agonist;preclinical;quantitative;review;route_comparison	fulltext_xml
il15_systemic_route_pk	Sneller MC, Kopp WC, Engelke KJ, Yovandich JL, Creekmore SP, Waldmann TA, Lane HC.	IL-15 administered by continuous infusion to rhesus macaques induces massive expansion of CD8+ T effector memory population in peripheral blood	Blood	2011	22067383	10.1182/blood-2011-09-377804	PMC3245206	https://pmc.ncbi.nlm.nih.gov/articles/PMC3245206/	fulltext/sneller_2011_pmid22067383.xml	il15_agonist;quantitative;route_comparison	fulltext_xml
intravesical_pk_dilution	Abid S, Qasim N, Qaisar A, Nadeem A, Saeed J, Shah SUA, Samad AA, Fadlalla Ahmed TK.	FDA approval of mitomycin hydrogel (Zusduri): a new non-surgical era for non-muscle-invasive bladder cancer (NMIBC)	Annals of medicine and surgery (2012)	2026	42433776	10.1097/ms9.0000000000005163	PMC13354436	https://pmc.ncbi.nlm.nih.gov/articles/PMC13354436/	fulltext/abid_2026_pmid42433776.xml	bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;formulation;intravesical	fulltext_xml
intravesical_pk_dilution	Cao X, Zhang H, Luo Y, Chen Y, Yao J, Ni R, Zhu T, Yao Y, Chen J, Guo B, Wu K.	Under-Urine-Adhered Supramolecular Hydrogel with Linearly Sustained Quercetin Release Facilitates Hemorrhagic Cystitis Healing via Inflammation Regulation	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2026	41204706	10.1002/advs.202515003	PMC12850167	https://pmc.ncbi.nlm.nih.gov/articles/PMC12850167/	fulltext/cao_2026_pmid41204706.xml	barrier_penetration;formulation;intravesical;pharmacokinetics;quantitative	fulltext_xml
intravesical_pk_dilution	Fichna K, Crespo-Cuadrado M, Konuparamban A, Di Carlo V, Esporrín-Ubieto D, Macías-Tarrío I, Jutglar Soler O, Chen S, Gómez-Martínez M, Bakenecker AC, Vilaseca A, Llop J, Sánchez S.	Nanomotor-Assisted Intravesical Chemotherapy for Bladder Tumor Reduction and Suppression of Early Tumor Regrowth	Nano letters	2026	42024786	10.1021/acs.nanolett.5c05411	PMC13154347	https://pmc.ncbi.nlm.nih.gov/articles/PMC13154347/	fulltext/fichna_2026_pmid42024786.xml	bladder_cancer;formulation;intravesical;pharmacokinetics;preclinical;quantitative	fulltext_xml
intravesical_pk_dilution	Gupta K, Cristofoletti R.	A Physiology Based Three Layer Diffusion Reaction Model For In Vitro To In Vivo Translation Of Intravesical Mitomycin C Exposure In The Human Urinary Bladder Wall	Research Square	2026		10.21203/rs.3.rs-10705091/v1		https://doi.org/10.21203/rs.3.rs-10705091/v1		barrier_penetration;bladder_cancer;dilution_dwell;dilution_or_dwell;intravesical;pharmacokinetics;quantitative	metadata_only
intravesical_pk_dilution	Kacan T, Tezcan B, Yildiz AK, Gokkurt Y, Demir DO, Erbay OF, Keseroglu BB, Karakan T.	Impact of spinal versus general anesthesia on dwell time of early immediate intravesical epirubicin administration following transurethral resection of bladder tumor: an observational study	World journal of urology	2026	42034706	10.1007/s00345-026-06346-9		https://doi.org/10.1007/s00345-026-06346-9		bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative	metadata_only
intravesical_pk_dilution	Kayar K, Kayar R, Ozdemir BB, Karabay E, Tosun C, Ozturk MI, Yucebas OE.	Urinary pH and oncologic outcomes after bacillus calmette-guérin in non-muscle invasive bladder cancer: a retrospective cohort study	Actas urologicas espanolas	2026	42191064	10.1016/j.acuroe.2026.501995		https://doi.org/10.1016/j.acuroe.2026.501995		bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;intravesical;quantitative	metadata_only
intravesical_pk_dilution	Li J, Ni C, Li S, Huang Y, Yue J.	Catheter-Deliverable Floating Hydrogels for Sustained Intravesical Drug Release	Gels (Basel, Switzerland)	2026	42644909	10.3390/gels12080663		https://doi.org/10.3390/gels12080663		dilution_dwell;dilution_or_dwell;formulation;intravesical;pharmacokinetics;quantitative	metadata_only
intravesical_pk_dilution	Marami S, Tavakoli MH, Pashaki AS, Nikzad S.	Computational analysis of the impact of urine volume on magnetic nanoparticle hyperthermia in the treatment of non-muscle-invasive bladder cancer	European journal of pharmaceutics and biopharmaceutics : official journal of Arbeitsgemeinschaft fur Pharmazeutische Verfahrenstechnik e.V	2026	41544719	10.1016/j.ejpb.2026.114992		https://doi.org/10.1016/j.ejpb.2026.114992		bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative	metadata_only
intravesical_pk_dilution	Mikhail AS, Gurram S, Valera VA, Haemmerich D, Gopal N, Bakhutashvili I, Richardson W, Peer CJ, Starost MF, Hesswani C, Schmidt KT, Figg WD, Karanian JW, Pritchard WF, Wood BJ.	Heat-activated intravenous liposomal doxorubicin combined with mitomycin C hyperthermic intravesical chemotherapy (HIVEC) for treatment of bladder cancer	International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group	2026	41631502	10.1080/02656736.2026.2615462		https://doi.org/10.1080/02656736.2026.2615462		bladder_cancer;formulation;intravesical;pharmacokinetics;quantitative;route_comparison;route_pk	metadata_only
intravesical_pk_dilution	Wang X, Hu H, Wang Q, Li L, Shen XZ.	Using the intravesical delivery route to target the kidney	American journal of physiology. Renal physiology	2026	41545021	10.1152/ajprenal.00245.2025		https://doi.org/10.1152/ajprenal.00245.2025		barrier_penetration;formulation;intravesical;pharmacokinetics;preclinical;route_comparison;route_pk;systemic_toxicity	metadata_only
intravesical_pk_dilution	Xu Y, Du Q, Zhao Z, Fu S, Zhang A, Zheng J, Zhao C, Meng Y, Liu H, Lv Z, Qin X, Geng H, Yu N.	Targeted Accumulation of Reactive Acrolein via Nanoparticle-embedded Reverse Temperature Hydrogel for Bladder Cancer Treatment	Theranostics	2026	41355953	10.7150/thno.119307	PMC12679701	https://pmc.ncbi.nlm.nih.gov/articles/PMC12679701/	fulltext/xu_2026_pmid41355953.xml	bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical	fulltext_xml
intravesical_pk_dilution	Z Khan M, Atta MA, Kotb A, Ismail A, Kotb A.	Beyond the Rotisserie: Dispelling the Myths of Intravesical Therapy and Pioneering a Precision Future for Bladder Cancer	Urology research & practice	2026	42364205	10.5152/tud.2026.25112		https://doi.org/10.5152/tud.2026.25112		barrier_penetration;bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical;pharmacokinetics;quantitative	metadata_only
intravesical_pk_dilution	Zeng S, Xing S, Yu X, Liu X, Xu Z, Zhang Y, Li Y, Yue M, Qi J, Ding D, Cui Y, Liu Q.	In-Situ Self-Assembling Multifunctional Peptide-Hydrogel Enables Efficient Bladder Cancer Therapy via Sustained Release of Bacillus Calmette-Guérin and Enhanced Immune Response	ACS applied materials & interfaces	2026	41936056	10.1021/acsami.6c01301		https://doi.org/10.1021/acsami.6c01301		bladder_cancer;dilution_dwell;dilution_or_dwell;formulation;intravesical;preclinical	metadata_only
intravesical_pk_dilution	Zhong C, Yin L, Hung M, Yao S, Tang M, Cong Z.	Nature-Inspired Solutions: Biomimetic Materials and Adaptive Devices for Precision Urinary Oncology	Cancers	2026	42122225	10.3390/cancers18091429	PMC13162812	https://pmc.ncbi.nlm.nih.gov/articles/PMC13162812/	fulltext/zhong_2026_pmid42122225.xml	barrier_penetration;dilution_dwell;dilution_or_dwell;intravesical;pharmacokinetics;review	fulltext_xml
intravesical_pk_dilution	Górski J, Gajewski W, Ziembicki H, Pierudzka W.	Nanoparticles as Drug Delivery Systems in Intravesical Therapy for Non-muscle Invasive Bladder Cancer: A Narrative Review	Cureus	2025	41018451	10.7759/cureus.91103	PMC12466319	https://pmc.ncbi.nlm.nih.gov/articles/PMC12466319/	fulltext/grski_2025_pmid41018451.xml	barrier_penetration;bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;formulation;intravesical;preclinical;review;systemic_toxicity	fulltext_xml
intravesical_pk_dilution	John KA, Odibo AO, Soliman AM, Abayomi M, Awah FM, Barrah VU.	The Future of Bladder Cancer Therapies: Integrating Hydrogel Scaffolds for Epigenetic Regulator Delivery	Cureus	2025	41322853	10.7759/cureus.95675	PMC12662193	https://pmc.ncbi.nlm.nih.gov/articles/PMC12662193/	fulltext/john_2025_pmid41322853.xml	bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;formulation;intravesical;review	fulltext_xml
intravesical_pk_dilution	Kozyrakis D, Konstantinopoulos V, Papaspyridakos P, Zarkadas A, Bozios D, Karmogiannis A, Haronis G, Konomi AM, Kallinikas G, Safioleas K, Mytiliniou D, Filios A, Rodinos E, Filios P.	Prostate artery embolization as an effective treatment for clinically significant prostate cancer‑related hemorrhage: A case report	Experimental and therapeutic medicine	2025	39720669	10.3892/etm.2024.12776	PMC11667420	https://pmc.ncbi.nlm.nih.gov/articles/PMC11667420/	fulltext/kozyrakis_2025_pmid39720669.xml	dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative	fulltext_xml
intravesical_pk_dilution	Maeda A, Tobu S, Kawasaki M, Kakinoki H, Noguchi M.	Prospective Analysis of Residual Urine Volume and Its Association With Intravesical Recurrence in Patients With Non-Muscle-Invasive Bladder Cancer	Cureus	2025	40510068	10.7759/cureus.84023	PMC12161164	https://pmc.ncbi.nlm.nih.gov/articles/PMC12161164/	fulltext/maeda_2025_pmid40510068.xml	bladder_cancer;dilution_dwell;dilution_or_dwell;intravesical;quantitative	fulltext_xml
intravesical_pk_dilution	Munavvir M, M M, Khan A, Debashish GD.	TAR-200: Investigational intravesical drug delivery system for bladder cancer	Urologia	2025	39930602	10.1177/03915603251319133		https://doi.org/10.1177/03915603251319133		barrier_penetration;bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;formulation;intravesical;pharmacokinetics;review;systemic_toxicity	metadata_only
intravesical_pk_dilution	Prasad SM, Louie MJ, Burger B, Tsurutis V, Ugwuoke N, Strauss-Ayali D.	Pharmacokinetics of UGN‑102, an investigational mitomycin‑containing reverse thermal gel for the treatment of non-muscle invasive bladder cancer	Cancer chemotherapy and pharmacology	2025	41074972	10.1007/s00280-025-04821-5	PMC12515116	https://pmc.ncbi.nlm.nih.gov/articles/PMC12515116/	fulltext/prasad_2025_pmid41074972.xml	bladder_cancer;formulation;intravesical;pharmacokinetics;quantitative;route_comparison;route_pk	fulltext_xml
intravesical_pk_dilution	Ryu H, Lee S, Song SH, Lee H, Oh JJ, Hong SK, Byun SS, Song B.	Acidic urine as a prognostic factor after intravesical Bacillus Calmette-Guérin induction therapy for nonmuscle-invasive bladder cancer	World journal of urology	2025	40278931	10.1007/s00345-025-05648-8		https://doi.org/10.1007/s00345-025-05648-8		bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;intravesical;quantitative	metadata_only
intravesical_pk_dilution	Tanyeri Üzel S, Keskin B, Kültürsay B, Duman AB, Solmaz S, Sağdıç B, Gençer F, Karaçam M, Mutlu D, Karagöz A.	Intravesical Pressure Monitoring: A Practical Method for Predicting Diuresis in Patients with Congestive Heart Failure	Anatolian journal of cardiology	2025	40864510	10.14744/anatoljcardiol.2025.5494		https://doi.org/10.14744/anatoljcardiol.2025.5494		dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative;route_comparison	metadata_only
intravesical_pk_dilution	Uleri A, Katzendorn O, Khene ZE, Xylinas E, Ramos FG, Pradere B.	Novel intravesical delivery systems for nonmuscle invasive bladder cancer	Current opinion in urology	2025	40673778	10.1097/mou.0000000000001326		https://doi.org/10.1097/mou.0000000000001326		barrier_penetration;bladder_cancer;clinical;dilution_dwell;dilution_or_dwell;formulation;intravesical;quantitative;review	metadata_only
intravesical_pk_dilution	Yamashita R, Sugino T, Notsu A, Nakaya Y, Ito K, Sakura Y, Shinsaka H, Matsuzaki M, Niwakawa M, Kikuchi E.	Relationship between urinary pH and efficacy of Bacillus Calmette-Guérin treatment in patients with carcinoma in situ of the bladder	World journal of urology	2025	40389638	10.1007/s00345-025-05700-7		https://doi.org/10.1007/s00345-025-05700-7		bladder_cancer;dilution_dwell;dilution_or_dwell;intravesical;quantitative	metadata_only
