axis	evidence	disease	manufacturing	engineered	authors	title	venue	year	cited	pmid	doi	pmcid	url	local_fulltext	status
clinical_nk	clinical_trial	gbm_cns	yes	yes	Burger MC, Forster MT, Romanski A, Straßheimer F, Macas J, Zeiner PS, Steidl E, Herkt S, Weber KJ, Schupp J, Lun JH, Strecker MI, Wlotzka K, Cakmak P, Opitz C, George R, Mildenberger IC, Nowakowska P, Zhang C, Röder J, Müller E, Ihrig K, Langen KJ, Rieger MA, Herrmann E, Bonig H, Harter PN, Reiss Y, Hattingen E, Rödel F, Plate KH, Tonn T, Senft C, Steinbach JP, Wels WS.	Intracranial injection of natural killer cells engineered with a HER2-targeted chimeric antigen receptor in patients with recurrent glioblastoma	Neuro-oncology	2023	124	37148198	10.1093/neuonc/noad087	PMC10628939	https://pmc.ncbi.nlm.nih.gov/articles/PMC10628939/	fulltext/burger_2023_pmid37148198.xml	oa_xml
clinical_nk	process_method	gu	yes	yes	Berg M, Lundqvist A, McCoy P, Samsel L, Fan Y, Tawab A, Childs R.	Clinical-grade ex vivo-expanded human natural killer cells up-regulate activating receptors and death receptor ligands and have enhanced cytolytic activity against tumor cells	Cytotherapy	2009	238	19308771	10.1080/14653240902807034	PMC2736058	https://pmc.ncbi.nlm.nih.gov/articles/PMC2736058/		oa_xml
clinical_nk	clinical_trial	aml_mds	yes	yes	Cooley S, He F, Bachanova V, Vercellotti GM, DeFor TE, Curtsinger JM, Robertson P, Grzywacz B, Conlon KC, Waldmann TA, McKenna DH, Blazar BR, Weisdorf DJ, Miller JS.	First-in-human trial of rhIL-15 and haploidentical natural killer cell therapy for advanced acute myeloid leukemia	Blood advances	2019	202	31266741	10.1182/bloodadvances.2018028332	PMC6616260	https://pmc.ncbi.nlm.nih.gov/articles/PMC6616260/		oa_xml
clinical_nk	clinical_trial	lymphoma_cll	yes	yes	Lei W, Liu H, Deng W, Chen W, Liang Y, Gao W, Yuan X, Guo S, Li P, Wang J, Tong X, Sun YE, Liang A, Qian W.	Safety and feasibility of 4-1BB co-stimulated CD19-specific CAR-NK cell therapy in refractory/relapsed large B cell lymphoma: a phase 1 trial	Nature cancer	2025	42	40251398	10.1038/s43018-025-00940-3	PMC12122374	https://pmc.ncbi.nlm.nih.gov/articles/PMC12122374/	fulltext/lei_2025_pmid40251398.xml	oa_xml
clinical_nk	clinical_trial	lymphoma_cll	yes	yes	Ghobadi A, Bachanova V, Patel K, Park JH, Flinn I, Riedell PA, Bachier C, Diefenbach CS, Wong C, Bickers C, Wong L, Patel D, Goodridge J, Denholt M, Valamehr B, Elstrom RL, Strati P.	Induced pluripotent stem-cell-derived CD19-directed chimeric antigen receptor natural killer cells in B-cell lymphoma: a phase 1, first-in-human trial	Lancet (London, England)	2025	97	39798981	10.1016/s0140-6736(24)02462-0	PMC11827677	https://pmc.ncbi.nlm.nih.gov/articles/PMC11827677/		oa_xml
clinical_nk	clinical_trial	lymphoma_cll	no	no	Rothe A, Sasse S, Topp MS, Eichenauer DA, Hummel H, Reiners KS, Dietlein M, Kuhnert G, Kessler J, Buerkle C, Ravic M, Knackmuss S, Marschner JP, Pogge von Strandmann E, Borchmann P, Engert A.	A phase 1 study of the bispecific anti-CD30/CD16A antibody construct AFM13 in patients with relapsed or refractory Hodgkin lymphoma	Blood	2015	265	25887777	10.1182/blood-2014-12-614636	PMC4528081	https://pmc.ncbi.nlm.nih.gov/articles/PMC4528081/		oa_xml
clinical_nk	clinical_trial	hnscc_melanoma	yes	yes	Shapiro RM, Sheffer M, Booker MA, Tolstorukov MY, Birch GC, Sade-Feldman M, Fang J, Li S, Lu W, Ansuinelli M, Dulery R, Tarannum M, Baginska J, Dwivedi N, Kothari A, Penter L, Abdulhamid YZ, Kaplan IE, Khanhlinh D, Uppaluri R, Redd RA, Nikiforow S, Koreth J, Ritz J, Wu CJ, Soiffer RJ, Hanna GJ, Romee R.	First-in-human evaluation of memory-like NK cells with an IL-15 super-agonist and CTLA-4 blockade in advanced head and neck cancer	Journal of hematology & oncology	2025	34	39948608	10.1186/s13045-025-01669-3	PMC11827236	https://pmc.ncbi.nlm.nih.gov/articles/PMC11827236/	fulltext/shapiro_2025_pmid39948608.xml	oa_xml
clinical_nk	preclinical	gi	yes	yes	Hoechst B, Voigtlaender T, Ormandy L, Gamrekelashvili J, Zhao F, Wedemeyer H, Lehner F, Manns MP, Greten TF, Korangy F.	Myeloid derived suppressor cells inhibit natural killer cells in patients with hepatocellular carcinoma via the NKp30 receptor	Hepatology (Baltimore, Md.)	2009	529	19551844	10.1002/hep.23054	PMC6357774	https://pmc.ncbi.nlm.nih.gov/articles/PMC6357774/		oa_xml
clinical_nk	review	pan-cancer	yes	yes	Lamers-Kok N, Panella D, Georgoudaki AM, Liu H, Özkazanc D, Kučerová L, Duru AD, Spanholtz J, Raimo M.	Natural killer cells in clinical development as non-engineered, engineered, and combination therapies	Journal of hematology & oncology	2022	147	36348457	10.1186/s13045-022-01382-5	PMC9644572	https://pmc.ncbi.nlm.nih.gov/articles/PMC9644572/	fulltext/lamerskok_2022_pmid36348457.xml	oa_xml
clinical_nk	clinical_trial	aml_mds;lymphoma_cll;all_peds_heme	yes	yes	Huang R, Wang X, Yan H, Tan X, Ma Y, Wang M, Han X, Liu J, Gao L, Gao L, Jing G, Zhang C, Wen Q, Zhang X.	Safety and efficacy of CD33-targeted CAR-NK cell therapy for relapsed/refractory AML: preclinical evaluation and phase I trial	Experimental hematology & oncology	2025	55	39748428	10.1186/s40164-024-00592-6	PMC11694373	https://pmc.ncbi.nlm.nih.gov/articles/PMC11694373/	fulltext/huang_2025_pmid39748428.xml	oa_xml
clinical_nk	review	pan-cancer	yes	no	Moretta L, Locatelli F, Pende D, Marcenaro E, Mingari MC, Moretta A.	Killer Ig-like receptor-mediated control of natural killer cell alloreactivity in haploidentical hematopoietic stem cell transplantation	Blood	2011	179	20889923	10.1182/blood-2010-08-264085		https://pubmed.ncbi.nlm.nih.gov/20889923/		metadata_only
clinical_nk	process_method	pan-cancer	yes	no	Kreutzman A, Ladell K, Koechel C, Gostick E, Ekblom M, Stenke L, Melo T, Einsele H, Porkka K, Price DA, Mustjoki S, Seggewiss R.	Expansion of highly differentiated CD8+ T-cells or NK-cells in patients treated with dasatinib is associated with cytomegalovirus reactivation	Leukemia	2011	90	21647156	10.1038/leu.2011.135		https://pubmed.ncbi.nlm.nih.gov/21647156/		metadata_only
clinical_nk	process_method	pan-cancer	yes	no	Pierson BA, Miller JS.	CD56+bright and CD56+dim natural killer cells in patients with chronic myelogenous leukemia progressively decrease in number, respond less to stimuli that recruit clonogenic natural killer cells, and exhibit decreased proliferation on a per cell basis	Blood	1996	102	8822949	10.1182/blood.v88.6.2279.bloodjournal8862279		https://pubmed.ncbi.nlm.nih.gov/8822949/		metadata_only
clinical_nk	translational_human	myeloma	no	no	Korst CLBM, Tahri S, Duetz C, Bruins WSC, de Jonge AV, de Jong ME, Fokkema C, Smits F, Groen K, Verkleij CPM, Frerichs KA, Papazian N, van Duin M, van Beek G, Hoogenboezem R, Baardemans T, Dal Collo G, Stoetman ECG, Cosovic M, Twickler I, Rentenaar R, Eken M, Homan-Weert PM, Saraci E, D'Agostino M, van der Velden VHJ, Sanders MA, Gay F, Broijl A, Moreau P, Sonneveld P, Zweegman S, Mutis T, Cupedo T, van de Donk NWCJ.	The bone marrow NK-cell profile predicts MRD negativity in patients with multiple myeloma treated with daratumumab-based therapy	Blood	2025	9	40019438	10.1182/blood.2024026455		https://pubmed.ncbi.nlm.nih.gov/40019438/		metadata_only
clinical_nk	translational_human	aml_mds	yes	no	Stringaris K, Marin D, Barrett AJ, Hills R, Sobieski C, Cao K, Saltarrelli JG, Daher M, Shaim H, Smith N, Linch D, Gale R, Allen C, Sekine T, Mehta R, Champlin R, Shpall EJ, Kantarjian H, Garcia-Manero G, Rezvani K.	KIR gene haplotype: an independent predictor of clinical outcome in MDS patients	Blood	2016	27	27760759	10.1182/blood-2016-05-713099	PMC5159704	https://pmc.ncbi.nlm.nih.gov/articles/PMC5159704/		oa_xml
general_nk_therapy	review	pan-cancer	no	no	Vivier E, Tomasello E, Baratin M, Walzer T, Ugolini S.	Functions of natural killer cells	Nature immunology	2008	3055	18425107	10.1038/ni1582		https://pubmed.ncbi.nlm.nih.gov/18425107/		metadata_only
general_nk_therapy	review	pan-cancer	yes	yes	Vivier E, Rebuffet L, Narni-Mancinelli E, Cornen S, Igarashi RY, Fantin VR.	Natural killer cell therapies	Nature	2024	349	38383621	10.1038/s41586-023-06945-1		https://pubmed.ncbi.nlm.nih.gov/38383621/		metadata_only
general_nk_therapy	preclinical	pan-cancer	yes	no	Cella M, Fuchs A, Vermi W, Facchetti F, Otero K, Lennerz JK, Doherty JM, Mills JC, Colonna M.	A human natural killer cell subset provides an innate source of IL-22 for mucosal immunity	Nature	2009	1039	18978771	10.1038/nature07537	PMC3772687	https://pmc.ncbi.nlm.nih.gov/articles/PMC3772687/		oa_xml
general_nk_therapy	preclinical	pan-cancer	no	yes	Gasser S, Orsulic S, Brown EJ, Raulet DH.	The DNA damage pathway regulates innate immune system ligands of the NKG2D receptor	Nature	2005	1045	15995699	10.1038/nature03884	PMC1352168	https://pmc.ncbi.nlm.nih.gov/articles/PMC1352168/		oa_xml
general_nk_therapy	preclinical	neuroblastoma_sarcoma	yes	no	Kägi D, Ledermann B, Bürki K, Seiler P, Odermatt B, Olsen KJ, Podack ER, Zinkernagel RM, Hengartner H.	Cytotoxicity mediated by T cells and natural killer cells is greatly impaired in perforin-deficient mice	Nature	1994	1216	8164737	10.1038/369031a0		https://pubmed.ncbi.nlm.nih.gov/8164737/		metadata_only
general_nk_therapy	process_method	pan-cancer	yes	yes	Vitale M, Bottino C, Sivori S, Sanseverino L, Castriconi R, Marcenaro E, Augugliaro R, Moretta L, Moretta A.	NKp44, a novel triggering surface molecule specifically expressed by activated natural killer cells, is involved in non-major histocompatibility complex-restricted tumor cell lysis	The Journal of experimental medicine	1998	540	9625766	10.1084/jem.187.12.2065	PMC2212362	https://pmc.ncbi.nlm.nih.gov/articles/PMC2212362/	fulltext/vitale_1998_pmid9625766.xml	oa_xml
general_nk_therapy	mechanistic	pan-cancer	no	no	Caligiuri MA.	Human natural killer cells	Blood	2008	1477	18650461	10.1182/blood-2007-09-077438	PMC2481557	https://pmc.ncbi.nlm.nih.gov/articles/PMC2481557/		oa_xml
general_nk_therapy	translational_human	pan-cancer	yes	no	Tang F, Li J, Qi L, Liu D, Bo Y, Qin S, Miao Y, Yu K, Hou W, Li J, Peng J, Tian Z, Zhu L, Peng H, Wang D, Zhang Z.	A pan-cancer single-cell panorama of human natural killer cells	Cell	2023	339	37607536	10.1016/j.cell.2023.07.034		https://pubmed.ncbi.nlm.nih.gov/37607536/		metadata_only
general_nk_therapy	preclinical	pan-cancer	yes	no	Diefenbach A, Jensen ER, Jamieson AM, Raulet DH.	Rae1 and H60 ligands of the NKG2D receptor stimulate tumour immunity	Nature	2001	749	11557981	10.1038/35093109	PMC3900321	https://pmc.ncbi.nlm.nih.gov/articles/PMC3900321/		oa_xml
general_nk_therapy	preclinical	pan-cancer	yes	no	Palumbo JS, Talmage KE, Massari JV, La Jeunesse CM, Flick MJ, Kombrinck KW, Jirousková M, Degen JL.	Platelets and fibrin(ogen) increase metastatic potential by impeding natural killer cell-mediated elimination of tumor cells	Blood	2005	782	15367435	10.1182/blood-2004-06-2272		https://pubmed.ncbi.nlm.nih.gov/15367435/		metadata_only
general_nk_therapy	review	pan-cancer	yes	no	Guillerey C, Huntington ND, Smyth MJ.	Targeting natural killer cells in cancer immunotherapy	Nature immunology	2016	869	27540992	10.1038/ni.3518		https://pubmed.ncbi.nlm.nih.gov/27540992/		metadata_only
general_nk_therapy	translational_human	gbm_cns	yes	no	Mathewson ND, Ashenberg O, Tirosh I, Gritsch S, Perez EM, Marx S, Jerby-Arnon L, Chanoch-Myers R, Hara T, Richman AR, Ito Y, Pyrdol J, Friedrich M, Schumann K, Poitras MJ, Gokhale PC, Gonzalez Castro LN, Shore ME, Hebert CM, Shaw B, Cahill HL, Drummond M, Zhang W, Olawoyin O, Wakimoto H, Rozenblatt-Rosen O, Brastianos PK, Liu XS, Jones PS, Cahill DP, Frosch MP, Louis DN, Freeman GJ, Ligon KL, Marson A, Chiocca EA, Reardon DA, Regev A, Suvà ML, Wucherpfennig KW.	Inhibitory CD161 receptor identified in glioma-infiltrating T cells by single-cell analysis	Cell	2021	374	33592174	10.1016/j.cell.2021.01.022	PMC7935772	https://pmc.ncbi.nlm.nih.gov/articles/PMC7935772/		oa_xml
general_nk_therapy	process_method	pan-cancer	yes	yes	Cantoni C, Bottino C, Vitale M, Pessino A, Augugliaro R, Malaspina A, Parolini S, Moretta L, Moretta A, Biassoni R.	NKp44, a triggering receptor involved in tumor cell lysis by activated human natural killer cells, is a novel member of the immunoglobulin superfamily	The Journal of experimental medicine	1999	316	10049942	10.1084/jem.189.5.787	PMC2192947	https://pmc.ncbi.nlm.nih.gov/articles/PMC2192947/	fulltext/cantoni_1999_pmid10049942.xml	oa_xml
general_nk_therapy	process_method	lymphoma_cll	yes	no	Kimura H, Ito Y, Kawabe S, Gotoh K, Takahashi Y, Kojima S, Naoe T, Esaki S, Kikuta A, Sawada A, Kawa K, Ohshima K, Nakamura S.	EBV-associated T/NK-cell lymphoproliferative diseases in nonimmunocompromised hosts: prospective analysis of 108 cases	Blood	2012	334	22096243	10.1182/blood-2011-10-381921		https://pubmed.ncbi.nlm.nih.gov/22096243/		metadata_only
general_nk_therapy	mechanistic	pan-cancer	no	yes	Dean I, Lee CYC, Tuong ZK, Li Z, Tibbitt CA, Willis C, Gaspal F, Kennedy BC, Matei-Rascu V, Fiancette R, Nordenvall C, Lindforss U, Baker SM, Stockmann C, Sexl V, Hammond SA, Dovedi SJ, Mjösberg J, Hepworth MR, Carlesso G, Clatworthy MR, Withers DR.	Rapid functional impairment of natural killer cells following tumor entry limits anti-tumor immunity	Nature communications	2024	157	38267402	10.1038/s41467-024-44789-z	PMC10808449	https://pmc.ncbi.nlm.nih.gov/articles/PMC10808449/	fulltext/dean_2024_pmid38267402.xml	oa_xml
general_nk_therapy	clinical_trial	all_peds_heme	yes	no	Mustjoki S, Ekblom M, Arstila TP, Dybedal I, Epling-Burnette PK, Guilhot F, Hjorth-Hansen H, Höglund M, Kovanen P, Laurinolli T, Liesveld J, Paquette R, Pinilla-Ibarz J, Rauhala A, Shah N, Simonsson B, Sinisalo M, Steegmann JL, Stenke L, Porkka K.	Clonal expansion of T/NK-cells during tyrosine kinase inhibitor dasatinib therapy	Leukemia	2009	264	19295545	10.1038/leu.2009.46		https://pubmed.ncbi.nlm.nih.gov/19295545/		metadata_only
general_nk_therapy	review	pan-cancer	yes	yes	Page A, Chuvin N, Valladeau-Guilemond J, Depil S.	Development of NK cell-based cancer immunotherapies through receptor engineering	Cellular & molecular immunology	2024	173	38443448	10.1038/s41423-024-01145-x	PMC10978891	https://pmc.ncbi.nlm.nih.gov/articles/PMC10978891/	fulltext/page_2024_pmid38443448.xml	oa_xml
general_nk_therapy	preclinical	gu	yes	no	Colucci M, Zumerle S, Bressan S, Gianfanti F, Troiani M, Valdata A, D'Ambrosio M, Pasquini E, Varesi A, Cogo F, Mosole S, Dongilli C, Desbats MA, Contu L, Revankdar A, Chen J, Kalathur M, Perciato ML, Basilotta R, Endre L, Schauer S, Othman A, Guccini I, Saponaro M, Maraccani L, Bancaro N, Lai P, Liu L, Pernigoni N, Mele F, Merler S, Trotman LC, Guarda G, Calì B, Montopoli M, Alimonti A.	Retinoic acid receptor activation reprograms senescence response and enhances anti-tumor activity of natural killer cells	Cancer cell	2024	62	38428412	10.1016/j.ccell.2024.02.004	PMC11003464	https://pmc.ncbi.nlm.nih.gov/articles/PMC11003464/	fulltext/colucci_2024_pmid38428412.xml	oa_xml
general_nk_therapy	clinical_trial	pan-cancer	no	yes	Uherek C, Tonn T, Uherek B, Becker S, Schnierle B, Klingemann HG, Wels W.	Retargeting of natural killer-cell cytolytic activity to ErbB2-expressing cancer cells results in efficient and selective tumor cell destruction	Blood	2002	197	12149207	10.1182/blood.v100.4.1265.h81602001265_1265_1273		https://pubmed.ncbi.nlm.nih.gov/12149207/		metadata_only
general_nk_therapy	preclinical	pan-cancer	yes	yes	Kath J, Franke C, Drosdek V, Du W, Glaser V, Fuster-Garcia C, Stein M, Zittel T, Schulenberg S, Porter CE, Andersch L, Künkele A, Alcaniz J, Hoffmann J, Abken H, Abou-El-Enein M, Pruß A, Suzuki M, Cathomen T, Stripecke R, Volk HD, Reinke P, Schmueck-Henneresse M, Wagner DL.	Integration of ζ-deficient CARs into the CD3ζ gene conveys potent cytotoxicity in T and NK cells	Blood	2024	44	38493479	10.1182/blood.2023020973	PMC11196866	https://pmc.ncbi.nlm.nih.gov/articles/PMC11196866/	fulltext/kath_2024_pmid38493479.xml	oa_xml
general_nk_therapy	clinical_trial	breast	yes	no	Roda JM, Parihar R, Magro C, Nuovo GJ, Tridandapani S, Carson WE.	Natural killer cells produce T cell-recruiting chemokines in response to antibody-coated tumor cells	Cancer research	2006	138	16397268	10.1158/0008-5472.can-05-2429		https://pubmed.ncbi.nlm.nih.gov/16397268/		metadata_only
general_nk_therapy	preclinical	pan-cancer	yes	no	Delconte RB, Owyong M, Santosa EK, Srpan K, Sheppard S, McGuire TJ, Abbasi A, Diaz-Salazar C, Chun J, Rogatsky I, Hsu KC, Jordan S, Merad M, Sun JC.	Fasting reshapes tissue-specific niches to improve NK cell-mediated anti-tumor immunity	Immunity	2024	49	38878769	10.1016/j.immuni.2024.05.021	PMC11684419	https://pmc.ncbi.nlm.nih.gov/articles/PMC11684419/		oa_xml
