category	evidence	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
targeted_signaling	preclinical_synergy	Del Bufalo et al.	Histone deacetylase inhibition synergistically enhances pemetrexed cytotoxicity through induction of apoptosis and autophagy in non-small cell lung cancer.	Molecular cancer	2014	25301686	10.1186/1476-4598-13-230	PMC4198757	https://doi.org/10.1186/1476-4598-13-230		del_2014_pmid25301686.xml	pemetrexed;bcl2_apoptosis;hdac;autophagy;thymidylate_synthase;folate_pathway;nsclc;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Zhu et al.	C6 ceramide sensitizes pemetrexed-induced apoptosis and cytotoxicity in osteosarcoma cells.	Biochemical and biophysical research communications	2014	25152399	10.1016/j.bbrc.2014.08.065		https://doi.org/10.1016/j.bbrc.2014.08.065			pemetrexed;mtor_pi3k;bcl2_apoptosis;folate_pathway;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Hwang et al.	Enhanced apoptosis by pemetrexed and simvastatin in malignant mesothelioma and lung cancer cells by reactive oxygen species-dependent mitochondrial dysfunction and Bim induction.	International journal of oncology	2014	25096993	10.3892/ijo.2014.2584		https://doi.org/10.3892/ijo.2014.2584			pemetrexed;bcl2_apoptosis;folate_pathway;repurposed;nsclc;mesothelioma	metadata_only
targeted_signaling	preclinical_synergy	Cioce et al.	Autocrine CSF-1R signaling drives mesothelioma chemoresistance via AKT activation.	Cell death & disease	2014	24722292	10.1038/cddis.2014.136	PMC5424113	https://doi.org/10.1038/cddis.2014.136		cioce_2014_pmid24722292.xml	pemetrexed;mtor_pi3k;mesothelioma;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Kawabata et al.	Rapamycin downregulates thymidylate synthase and potentiates the activity of pemetrexed in non-small cell lung cancer.	Oncotarget	2014	24658085	10.18632/oncotarget.1760	PMC4011583	https://doi.org/10.18632/oncotarget.1760		kawabata_2014_pmid24658085.xml	pemetrexed;mtor_pi3k;thymidylate_synthase;folate_pathway;nsclc;clinical_trial;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Agarwal et al.	Proteomic (antibody microarray) exploration of the molecular mechanism of action of the specific COX-2 inhibitor DuP 697.	International journal of oncology	2013	23338544	10.3892/ijo.2013.1784		https://doi.org/10.3892/ijo.2013.1784			pemetrexed;bcl2_apoptosis;mesothelioma;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Reid et al.	Restoring expression of miR-16: a novel approach to therapy for malignant pleural mesothelioma.	Annals of oncology : official journal of the European Society for Medical Oncology	2013	24148817	10.1093/annonc/mdt412		https://doi.org/10.1093/annonc/mdt412			pemetrexed;egfr_tki;bcl2_apoptosis;mesothelioma;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Barbone et al.	Vorinostat eliminates multicellular resistance of mesothelioma 3D spheroids via restoration of Noxa expression.	PloS one	2012	23300762	10.1371/journal.pone.0052753	PMC3530471	https://doi.org/10.1371/journal.pone.0052753		barbone_2012_pmid23300762.xml	pemetrexed;cisplatin;bcl2_apoptosis;hdac;proteasome;mesothelioma;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Vansteenkiste et al.	A phase II randomized study of cisplatin-pemetrexed plus either enzastaurin or placebo in chemonaive patients with advanced non-small cell lung cancer.	Oncology	2012	22269428	10.1159/000335268		https://doi.org/10.1159/000335268			pemetrexed;cisplatin;mtor_pi3k;nsclc;clinical_trial;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Markova et al.	Pharmacologic inhibition of mTOR antagonizes the cytotoxic activity of pemetrexed in non-small cell lung cancer.	Journal of cancer research and clinical oncology	2012	22203472	10.1007/s00432-011-1123-9	PMC11824544	https://doi.org/10.1007/s00432-011-1123-9			pemetrexed;mtor_pi3k;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Ceppi et al.	Expression and pharmacological inhibition of thymidylate synthase and Src kinase in nonsmall cell lung cancer.	International journal of cancer	2012	21618517	10.1002/ijc.26188		https://doi.org/10.1002/ijc.26188			pemetrexed;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Bareford et al.	Sorafenib enhances pemetrexed cytotoxicity through an autophagy-dependent mechanism in cancer cells.	Autophagy	2011	21814046	10.4161/auto.7.10.17029	PMC3210312	https://doi.org/10.4161/auto.7.10.17029			pemetrexed;egfr_tki;antiangiogenic;mtor_pi3k;bcl2_apoptosis;autophagy;folate_pathway;nsclc;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Kuznetsov et al.	AMPK and Akt determine apoptotic cell death following perturbations of one-carbon metabolism by regulating ER stress in acute lymphoblastic leukemia.	Molecular cancer therapeutics	2011	21262957	10.1158/1535-7163.MCT-10-0777	PMC3053424	https://doi.org/10.1158/1535-7163.MCT-10-0777			pemetrexed;mtor_pi3k;bcl2_apoptosis;folate_pathway;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Tanai et al.	A phase I study of enzastaurin combined with pemetrexed in advanced non-small cell lung cancer.	Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer	2010	20453691	10.1097/JTO.0b013e3181da3899		https://doi.org/10.1097/JTO.0b013e3181da3899			pemetrexed;mtor_pi3k;nsclc;clinical_trial;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Morgillo et al.	Sequence-dependent, synergistic antiproliferative and proapoptotic effects of the combination of cytotoxic drugs and enzastaurin, a protein kinase Cbeta inhibitor, in non-small cell lung cancer cells.	Molecular cancer therapeutics	2008	18566241	10.1158/1535-7163.MCT-07-0547		https://doi.org/10.1158/1535-7163.MCT-07-0547			pemetrexed;mtor_pi3k;mapk;bcl2_apoptosis;nsclc;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Palumbo et al.	Molecular targets and targeted therapies for malignant mesothelioma.	Current medicinal chemistry	2008	18473795	10.2174/092986708783955446		https://doi.org/10.2174/092986708783955446			pemetrexed;cisplatin;bcl2_apoptosis;proteasome;radiosensitization;mesothelioma	metadata_only
targeted_signaling	preclinical_synergy	Gordon et al.	Preclinical studies of the proteasome inhibitor bortezomib in malignant pleural mesothelioma.	Cancer chemotherapy and pharmacology	2008	17522864	10.1007/s00280-007-0500-1		https://doi.org/10.1007/s00280-007-0500-1			pemetrexed;cisplatin;bcl2_apoptosis;proteasome;mesothelioma;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Scott et al.	Imexon-based combination chemotherapy in A375 human melanoma and RPMI 8226 human myeloma cell lines.	Cancer chemotherapy and pharmacology	2007	17333195	10.1007/s00280-006-0329-z	PMC3665286	https://doi.org/10.1007/s00280-006-0329-z			pemetrexed;cisplatin;mapk;proteasome;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Bertino et al.	Preliminary data suggestive of a novel translational approach to mesothelioma treatment: imatinib mesylate with gemcitabine or pemetrexed.	Thorax	2007	17311837	10.1136/thx.2006.069872	PMC2117287	https://doi.org/10.1136/thx.2006.069872			pemetrexed;mtor_pi3k;bcl2_apoptosis;mesothelioma;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Neukirchen et al.	The proteasome inhibitor bortezomib acts differently in combination with p53 gene transfer or cytotoxic chemotherapy on NSCLC cells.	Cancer gene therapy	2007	17235352	10.1038/sj.cgt.7701029		https://doi.org/10.1038/sj.cgt.7701029			pemetrexed;mapk;bcl2_apoptosis;proteasome;nsclc;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Mey et al.	In vitro synergistic cytotoxicity of gemcitabine and pemetrexed and pharmacogenetic evaluation of response to gemcitabine in bladder cancer patients.	British journal of cancer	2006	16868547	10.1038/sj.bjc.6603242	PMC2360654	https://doi.org/10.1038/sj.bjc.6603242		mey_2006_pmid16868547.xml	pemetrexed;mtor_pi3k;bcl2_apoptosis;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Giovannetti et al.	Cellular and pharmacogenetics foundation of synergistic interaction of pemetrexed and gemcitabine in human non-small-cell lung cancer cells.	Molecular pharmacology	2005	15795320	10.1124/mol.104.009373		https://doi.org/10.1124/mol.104.009373			pemetrexed;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Niu et al.	Molecular Dynamics Simulations of Plasma-Antifolate Drug Synergy in Cancer Therapy.	Biomolecules	2025	40563414	10.3390/biom15060773	PMC12191190	https://doi.org/10.3390/biom15060773		niu_2025_pmid40563414.xml	pemetrexed;bcl2_apoptosis;folate_pathway;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Chang et al.	Development of Potent and Selective Inhibitors of Methylenetetrahydrofolate Dehydrogenase 2 for Targeting Acute Myeloid Leukemia: SAR, Structural Insights, and Biological Characterization.	Journal of medicinal chemistry	2024	39591507	10.1021/acs.jmedchem.4c01775	PMC11647893	https://doi.org/10.1021/acs.jmedchem.4c01775		chang_2024_pmid39591507.xml	pemetrexed;mapk;folate_pathway;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Peters et al.	The role of l-leucovorin uptake and metabolism in the modulation of 5-fluorouracil efficacy and antifolate toxicity.	Frontiers in pharmacology	2024	39234107	10.3389/fphar.2024.1450418	PMC11371747	https://doi.org/10.3389/fphar.2024.1450418		peters_2024_pmid39234107.xml	pemetrexed;parp_ddr;thymidylate_synthase;folate_pathway;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Belhadj et al.	Cancer sensitizing effect of deazaflavin analogs is associated with increased intracellular drug accumulation.	European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences	2024	38159687	10.1016/j.ejps.2023.106686		https://doi.org/10.1016/j.ejps.2023.106686			pemetrexed;mapk;folate_pathway;nsclc;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Rather et al.	Anti-Tumor Effects of a Penetratin Peptide Targeting Transcription of E2F-1, 2 and 3a Is Enhanced When Used in Combination with Pemetrexed or Cisplatin.	Cancers	2021	33652640	10.3390/cancers13050972	PMC7956530	https://doi.org/10.3390/cancers13050972		rather_2021_pmid33652640.xml	pemetrexed;cisplatin;thymidylate_synthase;nsclc;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Shukla et al.	MTHFD2 Blockade Enhances the Efficacy of β-Lapachone Chemotherapy With Ionizing Radiation in Head and Neck Squamous Cell Cancer.	Frontiers in oncology	2020	33262939	10.3389/fonc.2020.536377	PMC7685994	https://doi.org/10.3389/fonc.2020.536377		shukla_2020_pmid33262939.xml	pemetrexed;cisplatin;parp_ddr;folate_pathway;radiosensitization;resistance	fulltext_xml
folate_ts_modulation	preclinical_synergy	Shen et al.	BMI1-Mediated Pemetrexed Resistance in Non-Small Cell Lung Cancer Cells Is Associated with Increased SP1 Activation and Cancer Stemness.	Cancers	2020	32726929	10.3390/cancers12082069	PMC7463866	https://doi.org/10.3390/cancers12082069		shen_2020_pmid32726929.xml	pemetrexed;thymidylate_synthase;folate_pathway;nsclc;resistance	fulltext_xml
folate_ts_modulation	preclinical_synergy	Fennell et al.	Ganetespib in Combination with Pemetrexed-Platinum Chemotherapy in Patients with Pleural Mesothelioma (MESO-02): A Phase Ib Trial.	Clinical cancer research : an official journal of the American Association for Cancer Research	2020	32669375	10.1158/1078-0432.CCR-20-1306		https://doi.org/10.1158/1078-0432.CCR-20-1306			pemetrexed;cisplatin;carboplatin;folate_pathway;mesothelioma;clinical_trial;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Kim et al.	Evaluation of pemetrexed and etoposide as therapeutic regimens for human papillomavirus-positive oral and oropharyngeal cancer.	PloS one	2018	29995943	10.1371/journal.pone.0200509	PMC6040768	https://doi.org/10.1371/journal.pone.0200509		kim_2018_pmid29995943.xml	pemetrexed;cisplatin;mapk;thymidylate_synthase;radiosensitization;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Pangeni et al.	Enhanced oral absorption of pemetrexed by ion-pairing complex formation with deoxycholic acid derivative and multiple nanoemulsion formulations: preparation, characterization, and in vivo oral bioavailability and anticancer effect.	International journal of nanomedicine	2018	29922055	10.2147/IJN.S167958	PMC5995301	https://doi.org/10.2147/IJN.S167958		pangeni_2018_pmid29922055.xml	pemetrexed;folate_pathway;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Yan et al.	Loss of Uracil DNA Glycosylase Selectively Resensitizes p53-Mutant and -Deficient Cells to 5-FdU.	Molecular cancer research : MCR	2018	29117941	10.1158/1541-7786.MCR-17-0215		https://doi.org/10.1158/1541-7786.MCR-17-0215			pemetrexed;bcl2_apoptosis;thymidylate_synthase;folate_pathway;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Liao et al.	Astaxanthin enhances pemetrexed-induced cytotoxicity by downregulation of thymidylate synthase expression in human lung cancer cells.	Regulatory toxicology and pharmacology : RTP	2016	27693704	10.1016/j.yrtph.2016.09.031		https://doi.org/10.1016/j.yrtph.2016.09.031			pemetrexed;mapk;thymidylate_synthase;folate_pathway;nsclc;preclinical;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Abu Lila et al.	Systemically Administered RNAi Molecule Sensitizes Malignant Pleural Mesotheliomal Cells to Pemetrexed Therapy.	Molecular pharmaceutics	2016	27740765	10.1021/acs.molpharmaceut.6b00728		https://doi.org/10.1021/acs.molpharmaceut.6b00728			pemetrexed;thymidylate_synthase;mesothelioma;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Maehara et al.	Combination effect of photodynamic therapy using NPe6 with pemetrexed for human malignant pleural mesothelioma cells.	International journal of oncology	2015	25385189	10.3892/ijo.2014.2746		https://doi.org/10.3892/ijo.2014.2746			pemetrexed;thymidylate_synthase;radiosensitization;mesothelioma;preclinical;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Allen et al.	Prognostic and therapeutic impact of argininosuccinate synthetase 1 control in bladder cancer as monitored longitudinally by PET imaging.	Cancer research	2014	24285724	10.1158/0008-5472.CAN-13-1702		https://doi.org/10.1158/0008-5472.CAN-13-1702			pemetrexed;mapk;thymidylate_synthase;folate_pathway	metadata_only
folate_ts_modulation	preclinical_synergy	Reber et al.	177Lu-EC0800 combined with the antifolate pemetrexed: preclinical pilot study of folate receptor targeted radionuclide tumor therapy.	Molecular cancer therapeutics	2013	24030631	10.1158/1535-7163.MCT-13-0422-T		https://doi.org/10.1158/1535-7163.MCT-13-0422-T			pemetrexed;folate_pathway;radiosensitization;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Gordon et al.	A phase 1 study of TRC102, an inhibitor of base excision repair, and pemetrexed in patients with advanced solid tumors.	Investigational new drugs	2013	23054206	10.1007/s10637-012-9876-9	PMC6662598	https://doi.org/10.1007/s10637-012-9876-9			pemetrexed;mapk;bcl2_apoptosis;thymidylate_synthase;clinical_trial	metadata_only
folate_ts_modulation	clinical_landmark	Grønberg et al.	Associations between TS, TTF-1, FR-α, FPGS, and overall survival in patients with advanced non-small-cell lung cancer receiving pemetrexed plus carboplatin or gemcitabine plus carboplatin as first-line chemotherapy.	Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer	2013	24457236	10.1097/JTO.0b013e3182a406a3		https://doi.org/10.1097/JTO.0b013e3182a406a3			pemetrexed;carboplatin;thymidylate_synthase;folate_pathway;clinical_trial	metadata_only
folate_ts_modulation	preclinical_synergy	Kitazono-Saitoh et al.	Interaction and cross-resistance of cisplatin and pemetrexed in malignant pleural mesothelioma cell lines.	Oncology reports	2012	22562354	10.3892/or.2012.1799		https://doi.org/10.3892/or.2012.1799			pemetrexed;cisplatin;mapk;thymidylate_synthase;mesothelioma;preclinical;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Wilson et al.	Inhibition of dUTPase induces synthetic lethality with thymidylate synthase-targeted therapies in non-small cell lung cancer.	Molecular cancer therapeutics	2012	22172489	10.1158/1535-7163.MCT-11-0781		https://doi.org/10.1158/1535-7163.MCT-11-0781			pemetrexed;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical;resistance	metadata_only
folate_ts_modulation	clinical_landmark	Then et al.	Toxic epidermal necrolysis after pemetrexed and cisplatin for non-small cell lung cancer in a patient with sharp syndrome.	Onkologie	2012	23207626	10.1159/000345109		https://doi.org/10.1159/000345109			pemetrexed;cisplatin;folate_pathway;nsclc	metadata_only
folate_ts_modulation	preclinical_synergy	Yoshida et al.	Interaction of radiation and pemetrexed on a human malignant mesothelioma cell line in vitro.	Anticancer research	2011	21868528			https://pubmed.ncbi.nlm.nih.gov/21868528/			pemetrexed;bcl2_apoptosis;thymidylate_synthase;radiosensitization;mesothelioma;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Di Cresce et al.	Combining small interfering RNAs targeting thymidylate synthase and thymidine kinase 1 or 2 sensitizes human tumor cells to 5-fluorodeoxyuridine and pemetrexed.	The Journal of pharmacology and experimental therapeutics	2011	21673071	10.1124/jpet.111.183178		https://doi.org/10.1124/jpet.111.183178			pemetrexed;thymidylate_synthase;preclinical;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Wouters et al.	In vitro study on the schedule-dependency of the interaction between pemetrexed, gemcitabine and irradiation in non-small cell lung cancer and head and neck cancer cells.	BMC cancer	2010	20723210	10.1186/1471-2407-10-441	PMC2931492	https://doi.org/10.1186/1471-2407-10-441		wouters_2010_pmid20723210.xml	pemetrexed;folate_pathway;radiosensitization;nsclc;preclinical	fulltext_xml
folate_ts_modulation	preclinical_synergy	Adema et al.	Cell cycle effects of fatty acid derivatives of cytarabine, CP-4055, and of gemcitabine, CP-4126, as basis for the interaction with oxaliplatin and docetaxel.	International journal of oncology	2010	19956857			https://pubmed.ncbi.nlm.nih.gov/19956857/			pemetrexed;bcl2_apoptosis;folate_pathway;clinical_trial;preclinical;resistance	metadata_only
folate_ts_modulation	preclinical_synergy	Ngeow et al.	The role of pemetrexed combined with gemcitabine for non-small-cell lung cancer.	Current drug targets	2010	19839926	10.2174/138945010790031081		https://doi.org/10.2174/138945010790031081			pemetrexed;folate_pathway;nsclc;clinical_trial;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Wagner et al.	The role of chemotherapy and radiation in the treatment of locally advanced non-small cell lung cancer (NSCLC).	Current drug targets	2010	19839925	10.2174/138945010790030956		https://doi.org/10.2174/138945010790030956			pemetrexed;folate_pathway;radiosensitization;nsclc;clinical_trial	metadata_only
folate_ts_modulation	clinical_landmark	Paz-Ares et al.	Treatment rationale and study design for a phase III, double-blind, placebo-controlled study of maintenance pemetrexed plus best supportive care versus best supportive care immediately following induction treatment with pemetrexed plus cisplatin for advanced nonsquamous non-small cell lung cancer.	BMC cancer	2010	20211022	10.1186/1471-2407-10-85	PMC2847958	https://doi.org/10.1186/1471-2407-10-85		pazares_2010_pmid20211022.xml	pemetrexed;cisplatin;thymidylate_synthase;folate_pathway;nsclc;clinical_trial	fulltext_xml
folate_ts_modulation	clinical_landmark	Joerger et al.	The role of pemetrexed in advanced non small-cell lung cancer: special focus on pharmacology and mechanism of action.	Current drug targets	2010	19839929	10.2174/138945010790030974		https://doi.org/10.2174/138945010790030974			pemetrexed;cisplatin;mapk;folate_pathway;nsclc;clinical_trial	metadata_only
folate_ts_modulation	preclinical_synergy	Bräutigam et al.	Combination of enzastaurin and pemetrexed inhibits cell growth and induces apoptosis of chemoresistant ovarian cancer cells regulating extracellular signal-regulated kinase 1/2 phosphorylation.	Translational oncology	2009	19701501	10.1593/tlo.09121	PMC2730140	https://doi.org/10.1593/tlo.09121			pemetrexed;cisplatin;bcl2_apoptosis;folate_pathway;preclinical;resistance	metadata_only
folate_ts_modulation	clinical_landmark	Rossi et al.	Pemetrexed in the treatment of advanced non-squamous lung cancer.	Lung cancer (Amsterdam, Netherlands)	2009	19577816	10.1016/j.lungcan.2009.06.006		https://doi.org/10.1016/j.lungcan.2009.06.006			pemetrexed;cisplatin;thymidylate_synthase;folate_pathway;nsclc;mesothelioma;clinical_trial	metadata_only
folate_ts_modulation	preclinical_synergy	Nagai et al.	Schedule-dependent synergistic effect of pemetrexed combined with gemcitabine against malignant pleural mesothelioma and non-small cell lung cancer cell lines.	Chemotherapy	2008	18560222	10.1159/000140360		https://doi.org/10.1159/000140360			pemetrexed;thymidylate_synthase;folate_pathway;nsclc;mesothelioma;preclinical	metadata_only
folate_ts_modulation	preclinical_synergy	Meriggi et al.	The potential role of pemetrexed in gastrointestinal cancer.	Chemotherapy	2008	18063861	10.1159/000112311		https://doi.org/10.1159/000112311			pemetrexed;folate_pathway;nsclc;mesothelioma;clinical_trial;preclinical	metadata_only
folate_ts_modulation	clinical_landmark	Monnerat et al.	Review of the pemetrexed and gemcitabine combination in patients with advanced-stage non-small cell lung cancer.	Annals of oncology : official journal of the European Society for Medical Oncology	2006	16807472	10.1093/annonc/mdj958		https://doi.org/10.1093/annonc/mdj958			pemetrexed;cisplatin;carboplatin;mapk;folate_pathway;nsclc;clinical_trial;preclinical	metadata_only
